model,src_group,target,hop,head,head_indeg,nbr_default,is_flip,clean_margin,margin_change
Qwen3.5-2B,random,random_2,d4,Henry II of England,6,Mid,1,3.0000,-0.7500
Qwen3.5-2B,random,random_2,d4,Harry S. Truman,6,Mid,0,4.2500,-1.6250
Qwen3.5-2B,random,random_2,d4,Harry S. Truman,6,Mid,1,3.8750,-1.5000
Qwen3.5-2B,random,random_2,d4,Harry S. Truman,6,Mid,1,4.1250,-2.7500
Qwen3.5-2B,random,random_2,d5,General Motors,28,Hub,0,4.2500,-3.8750
Qwen3.5-2B,random,random_2,d5,Microsoft,196,Hub,1,2.0000,-2.0000
Qwen3.5-2B,random,random_2,d5,Marvin Gaye,8,Hub,1,5.8750,-4.6250
Qwen3.5-2B,random,random_2,d5,Rayonier,4,Mid,0,5.5000,-1.6250
Qwen3.5-2B,random,random_2,d5,India,1801,Hub,1,4.1250,-0.7500
Qwen3.5-2B,random,random_2,d5,Lyon,61,Hub,1,5.0000,-4.8750
Qwen3.5-2B,random,random_2,d5,India,1801,Hub,1,4.1250,-1.6250
Qwen3.5-2B,random,random_2,d5,Bob Fosse,5,Mid,0,5.5000,-3.1250
Qwen3.5-2B,random,random_2,d5,Portugal,333,Hub,0,3.6250,-3.2500
Qwen3.5-2B,random,random_2,d5,John Thaw,5,Mid,1,0.3750,4.1250
Qwen3.5-2B,random,random_2,d5,City of Paris,2,Mid,0,6.2500,-4.5000
Qwen3.5-2B,random,random_2,d5,Tunis,73,Hub,1,5.3750,-4.3750
Qwen3.5-2B,random,random_2,d5,Robert De Niro,6,Mid,0,6.2500,-2.6250
Qwen3.5-2B,random,random_2,d5,Milan,165,Hub,0,2.6250,0.1250
Qwen3.5-2B,random,random_2,d5,Palantir Technologies,3,Mid,0,6.1250,-4.6250
Qwen3.5-2B,random,random_2,d5,Lyon,61,Hub,0,4.5000,-4.0000
Qwen3.5-2B,random,random_2,d5,Morocco,134,Hub,1,3.6250,-2.2500
Qwen3.5-2B,random,random_2,d5,Verona,38,Hub,1,6.0000,-3.7500
Qwen3.5-2B,random,random_2,d5,Egypt,351,Hub,1,1.3750,3.2500
Qwen3.5-2B,random,random_2,d5,Milan,165,Hub,0,5.7500,-5.1250
Qwen3.5-2B,random,random_2,d5,Cologne,67,Hub,0,6.3750,-2.0000
Qwen3.5-2B,random,random_2,d5,India,1801,Hub,0,0.6250,1.2500
Qwen3.5-2B,random,random_2,d5,Lady Gaga,4,Mid,1,3.3750,-3.1250
Qwen3.5-2B,random,random_2,d5,Lyon,61,Hub,1,3.3750,-2.8750
Qwen3.5-2B,random,random_2,d5,John Everett Millais,6,Mid,1,0.3750,-0.1250
Qwen3.5-2B,random,random_2,d5,Texas,46,Hub,0,0.2500,0.5000
Qwen3.5-2B,random,random_2,d5,Hamilton,31,Hub,0,4.3750,-4.3750
Qwen3.5-2B,random,random_2,d5,Toronto,312,Hub,1,0.6250,0.8750
Qwen3.5-2B,random,random_2,d5,Wells Fargo,11,Hub,0,2.8750,-1.6250
Qwen3.5-2B,random,random_2,d5,Oprah Winfrey,7,Mid,1,1.5000,3.2500
Qwen3.5-2B,random,random_2,d5,Spain,991,Hub,1,3.1250,-1.3750
Qwen3.5-2B,random,random_2,d5,Trieste,18,Hub,0,4.3750,-3.7500
Qwen3.5-2B,random,random_2,d5,Nice,14,Hub,0,7.0000,-3.6250
Qwen3.5-2B,random,random_2,d5,Utrecht,24,Hub,1,3.5000,-3.3750
Qwen3.5-2B,random,random_2,d5,Saskatoon,12,Hub,0,5.5000,-1.5000
Qwen3.5-2B,random,random_2,d5,Bremen,35,Hub,1,1.0000,1.0000
Qwen3.5-2B,random,random_2,d5,Dominica,14,Hub,1,6.8750,-4.1250
Qwen3.5-2B,random,random_2,d5,Pisa,17,Hub,0,2.1250,-1.1250
Qwen3.5-2B,random,random_2,d5,Nasa,63,Hub,0,5.6250,-1.5000
Qwen3.5-2B,random,random_2,d5,Olaf Scholz,8,Hub,0,6.5000,-3.1250
Qwen3.5-2B,random,random_2,d5,The Second World War,2,Mid,1,0.5000,3.5000
Qwen3.5-2B,random,random_2,d5,Phillips 66,7,Mid,0,4.6250,-1.2500
Qwen3.5-2B,random,random_2,d5,Tunisia,117,Hub,1,2.8750,-2.5000
Qwen3.5-2B,random,random_2,d5,California,34,Hub,1,4.6250,-3.7500
Qwen3.5-2B,random,random_2,d5,Robin Hood,16,Hub,1,0.5000,1.3750
Qwen3.5-2B,random,random_2,d5,Berlin,354,Hub,1,1.7500,1.0000
Qwen3.5-2B,random,random_2,d5,Nasa,63,Hub,0,3.8750,-0.3750
Qwen3.5-2B,random,random_2,d5,Harrow School,18,Hub,0,3.5000,1.2500
Qwen3.5-2B,random,random_2,d5,Arnhem,8,Hub,0,5.6250,-5.5000
Qwen3.5-2B,random,random_2,d5,United States Government,102,Hub,1,1.7500,-1.0000
Qwen3.5-2B,random,random_2,d5,Cisco Systems,16,Hub,0,4.5000,-1.1250
Qwen3.5-2B,random,random_2,d5,Egypt,351,Hub,1,2.7500,-1.1250
Qwen3.5-2B,random,random_2,d5,At&T,12,Hub,0,5.0000,-3.8750
Qwen3.5-2B,random,random_2,d5,Cologne,67,Hub,1,3.5000,-2.7500
Qwen3.5-2B,random,random_2,d5,Chief Executive Officer,2754,Hub,1,1.0000,-0.7500
Qwen3.5-2B,random,random_2,d5,Belgium,460,Hub,1,4.3750,-4.1250
Qwen3.5-2B,random,random_2,d5,Saudi Arabia,149,Hub,1,3.2500,-3.0000
Qwen3.5-2B,random,random_2,d5,Shirley MacLaine,2,Mid,0,6.8750,-3.5000
Qwen3.5-2B,random,random_2,d5,Frankfurt,81,Hub,0,1.6250,-0.7500
Qwen3.5-2B,random,random_2,d5,Robert Half,3,Mid,1,2.0000,0.2500
Qwen3.5-2B,random,random_2,d5,Tunisia,117,Hub,1,3.2500,-1.8750
Qwen3.5-2B,random,random_2,d5,Milan,165,Hub,1,4.7500,-3.2500
Qwen3.5-2B,random,random_2,d5,Creative Commons Zero,3,Mid,1,2.6250,-0.8750
Qwen3.5-2B,random,random_2,d5,Thomas Chatterton,5,Mid,0,6.1250,-3.8750
Qwen3.5-2B,random,random_2,d5,Saudi Arabia,149,Hub,1,2.2500,0.8750
Qwen3.5-2B,random,random_2,d5,Montreal,188,Hub,1,2.5000,-2.3750
Qwen3.5-2B,random,random_2,d5,Samuel L. Jackson,3,Mid,1,7.6250,-2.1250
Qwen3.5-2B,random,random_2,d5,Australia,1093,Hub,0,5.0000,-1.6250
Qwen3.5-2B,random,random_2,d5,University of Cambridge,1044,Hub,1,4.8750,-4.0000
Qwen3.5-2B,random,random_2,d5,Yellowknife,8,Hub,0,3.0000,-1.3750
Qwen3.5-2B,random,random_2,d5,Halifax,32,Hub,1,3.5000,0.1250
Qwen3.5-2B,random,random_2,d5,Tunisia,117,Hub,0,6.1250,-5.6250
Qwen3.5-2B,random,random_2,d5,Banksy,10,Hub,1,1.5000,2.1875
Qwen3.5-2B,random,random_2,d5,India,1801,Hub,1,4.2500,-2.5000
Qwen3.5-2B,random,random_2,d5,Communist Party of the Soviet Union,6,Mid,0,4.5000,-4.0000
Qwen3.5-2B,random,random_2,d5,Wells Fargo,11,Hub,1,0.6250,2.1250
Qwen3.5-2B,random,random_2,d5,The Home Depot,8,Hub,1,0.3750,1.1250
Qwen3.5-2B,random,random_2,d5,Venice,74,Hub,0,4.3750,-3.5000
Qwen3.5-2B,random,random_2,d5,John Everett Millais,6,Mid,1,1.0000,-0.6250
Qwen3.5-2B,random,random_2,d5,Kyoto City University of Arts,5,Mid,0,4.7500,0.3750
Qwen3.5-2B,random,random_2,d5,Lord Chamberlain's Men,4,Mid,1,4.0000,-1.0000
Qwen3.5-2B,random,random_2,d5,Venice,74,Hub,1,0.3750,0.0000
Qwen3.5-2B,random,random_2,d5,Winnipeg,40,Hub,1,6.8750,-6.3750
Qwen3.5-2B,random,random_2,d5,GameStop,5,Mid,1,3.5000,-2.2500
Qwen3.5-2B,random,random_2,d5,Montreal,188,Hub,1,2.1250,0.8125
Qwen3.5-2B,random,random_2,d5,Rotterdam,43,Hub,1,1.5000,-0.5000
Qwen3.5-2B,random,random_2,d5,John Warner,3,Mid,0,5.1250,-1.5000
Qwen3.5-2B,random,random_2,d5,Ramallah,22,Hub,0,6.1250,-3.5000
Qwen3.5-2B,random,random_2,d5,Belgium,460,Hub,1,4.6250,0.1250
Qwen3.5-2B,random,random_2,d5,Pizza Hut,5,Mid,0,0.7500,1.3750
Qwen3.5-2B,random,random_2,d5,Cologne,67,Hub,1,9.0000,-7.2500
Qwen3.5-2B,random,random_2,d5,The Coca-Cola Company,18,Hub,0,4.8750,-4.3750
Qwen3.5-2B,random,random_2,d5,Tunis,73,Hub,1,5.0000,-1.6250
Qwen3.5-2B,random,random_2,d5,Saudi Arabia,149,Hub,1,1.0000,4.1250
Qwen3.5-2B,random,random_2,d5,Naples,66,Hub,0,4.5000,-3.8750
Qwen3.5-2B,random,random_2,d5,Springfield,129,Hub,1,3.6250,1.7500
Qwen3.5-2B,random,random_2,d5,Halifax,32,Hub,0,5.2500,-1.1250
Qwen3.5-2B,random,random_2,d5,Emmanuel Macron,14,Hub,1,3.8750,-1.7500
Qwen3.5-2B,random,random_2,d5,Saskatoon,12,Hub,0,4.2500,0.0000
Qwen3.5-2B,random,random_2,d5,Somalia,33,Hub,1,0.1250,0.7500
Qwen3.5-2B,random,random_2,d5,Goldie Hawn,6,Mid,0,1.0000,1.6250
Qwen3.5-2B,random,random_2,d5,Dresden,33,Hub,1,6.3750,0.5000
Qwen3.5-2B,random,random_2,d5,Dominica,14,Hub,1,2.5000,1.3750
Qwen3.5-2B,random,random_2,d5,Ozzy Osbourne,3,Mid,1,0.1250,1.1250
Qwen3.5-2B,random,random_2,d5,Sacramento,62,Hub,1,5.5000,-3.8750
Qwen3.5-2B,random,random_2,d5,GameStop,5,Mid,0,4.3750,-3.6250
Qwen3.5-2B,random,random_2,d5,Georgia,59,Hub,0,5.3750,-4.2500
Qwen3.5-2B,random,random_2,d5,Western Digital,8,Hub,1,1.2500,0.4375
Qwen3.5-2B,random,random_2,d5,Arnhem,8,Hub,1,5.0000,-0.0000
Qwen3.5-2B,random,random_2,d5,Plymouth,24,Hub,1,3.3750,-1.6250
Qwen3.5-2B,random,random_2,d5,Government of India,158,Hub,0,2.5000,-1.1250
Qwen3.5-2B,random,random_2,d5,City of Paris,2,Mid,1,7.3750,-6.7500
Qwen3.5-2B,random,random_2,d5,Belgium,460,Hub,1,5.3750,-1.3750
Qwen3.5-2B,random,random_2,d5,"London, Ontario",13,Hub,1,7.5000,-4.5000
Qwen3.5-2B,random,random_2,d5,Charlemagne,12,Hub,0,5.6250,-4.6250
Qwen3.5-2B,random,random_2,d5,Palestine,91,Hub,1,2.8750,2.1250
Qwen3.5-2B,random,random_2,d5,Ursula von der Leyen,3,Mid,0,2.8750,-1.5000
Qwen3.5-2B,random,random_2,d5,Milan,165,Hub,1,4.3750,-3.6250
Qwen3.5-2B,random,random_2,d5,Manchester United,12,Hub,1,0.6250,0.3125
Qwen3.5-2B,random,random_2,d5,Manchester United,12,Hub,0,2.0000,0.6250
Qwen3.5-2B,random,random_2,d5,Levi Strauss & Co.,6,Mid,0,4.3750,1.3750
Qwen3.5-2B,random,random_2,d5,John Thaw,5,Mid,0,3.2500,0.6250
Qwen3.5-2B,random,random_2,d5,Olaf Scholz,8,Hub,0,3.8750,0.1250
Qwen3.5-2B,random,random_2,d5,Australia,1093,Hub,1,4.7500,-4.3750
Qwen3.5-2B,random,random_2,d5,Meta Platforms,33,Hub,1,0.7500,0.4375
Qwen3.5-2B,random,random_2,d5,New Zealand,269,Hub,1,3.2500,2.5000
Qwen3.5-2B,random,random_2,d5,Lyon,61,Hub,0,5.3750,-1.6250
Qwen3.5-2B,random,random_2,d5,Redfin,6,Mid,0,5.2500,-4.0000
Qwen3.5-2B,random,random_2,d5,Tunis,73,Hub,1,7.0000,-4.5000
Qwen3.5-2B,random,random_2,d5,"Square, Inc.",3,Mid,1,4.6250,-3.6250
Qwen3.5-2B,random,random_2,d5,Spain,991,Hub,1,0.8750,2.7500
Qwen3.5-2B,random,random_2,d5,India,1801,Hub,1,5.2500,-2.8750
Qwen3.5-2B,random,random_2,d5,Cologne,67,Hub,0,2.1250,-1.2500
Qwen3.5-2B,random,random_2,d5,Barbra Streisand,7,Mid,0,0.8750,-0.2500
Qwen3.5-2B,random,random_2,d5,Kanye West,8,Hub,1,2.1250,-0.7500
Qwen3.5-2B,random,random_2,d5,Morocco,134,Hub,1,2.6250,-0.1250
Qwen3.5-2B,random,random_2,d5,Nordstrom,3,Mid,0,5.3750,-4.8750
Qwen3.5-2B,random,random_2,d5,New Zealand,269,Hub,1,4.8750,-1.1250
Qwen3.5-2B,random,random_2,d5,Olaf Scholz,8,Hub,0,0.7500,0.2500
Qwen3.5-2B,random,random_2,d5,Twitter,6,Mid,1,4.3750,-3.2500
Qwen3.5-2B,random,random_2,d5,Charlemagne,12,Hub,0,3.8750,-2.3750
Qwen3.5-2B,random,random_2,d5,PayPal,8,Hub,0,6.1250,-4.2500
Qwen3.5-2B,random,random_2,d5,University of London,172,Hub,1,4.3750,-3.7500
Qwen3.5-2B,random,random_2,d5,Australia,1093,Hub,0,3.6250,1.1250
Qwen3.5-2B,random,random_2,d5,Texas,46,Hub,0,0.8750,0.7500
Qwen3.5-2B,random,random_2,d5,CenterPoint Energy,6,Mid,0,4.7500,-3.6250
Qwen3.5-2B,random,random_2,d5,Sacramento,62,Hub,0,1.6250,0.3750
Qwen3.5-2B,random,random_2,d5,"University of California, San Diego",29,Hub,1,0.6250,-0.3750
Qwen3.5-2B,random,random_2,d5,Democratic Party,11,Hub,0,5.8750,-4.7500
Qwen3.5-2B,random,random_2,d5,Gajendra Singh Shekhawat,3,Mid,0,3.5000,5.7500
Qwen3.5-2B,random,random_2,d5,At&T,12,Hub,1,0.1250,2.0000
Qwen3.5-2B,random,random_2,d5,ExxonMobil,14,Hub,0,7.6250,-4.0000
Qwen3.5-2B,random,random_2,d5,Morocco,134,Hub,1,3.3750,1.8750
Qwen3.5-2B,random,random_2,d5,Energy Transfer Partners,4,Mid,0,2.8750,1.2500
Qwen3.5-2B,random,random_2,d5,Oprah Winfrey,7,Mid,0,0.2500,1.2500
Qwen3.5-2B,random,random_2,d5,Robin Hood,16,Hub,1,2.3750,-2.1250
Qwen3.5-2B,random,random_2,d5,Samsung Research America,2,Mid,1,0.5000,0.0000
Qwen3.5-2B,random,random_2,d5,Kuomintang,13,Hub,0,4.1250,-2.2500
Qwen3.5-2B,random,random_2,d5,Alistair Jarvis,1,Tail,0,0.5000,1.5000
Qwen3.5-2B,random,random_2,d5,Copenhagen,174,Hub,0,5.7500,-5.5000
Qwen3.5-2B,random,random_2,d5,John Everett Millais,6,Mid,1,5.3750,-4.8750
Qwen3.5-2B,random,random_2,d5,Cologne,67,Hub,1,6.3750,-4.7500
Qwen3.5-2B,random,random_2,d5,Dominica,14,Hub,1,3.2500,0.7500
Qwen3.5-2B,random,random_2,d5,Winchester,41,Hub,1,5.0000,0.1250
Qwen3.5-2B,random,random_2,d5,Saudi Arabia,149,Hub,1,0.1250,0.1250
Qwen3.5-2B,random,random_2,d5,Lyon,61,Hub,1,6.2500,-5.3750
Qwen3.5-2B,random,random_2,d5,Emmeline Pankhurst,2,Mid,0,2.1250,-0.6250
Qwen3.5-2B,random,random_2,d5,Costco,5,Mid,1,5.1250,-1.1250
Qwen3.5-2B,random,random_2,d5,Egypt,351,Hub,1,3.6250,1.1250
Qwen3.5-2B,random,random_2,d5,Nordstrom,3,Mid,1,5.1250,-5.1250
Qwen3.5-2B,random,random_2,d5,Tunis,73,Hub,0,4.6250,-1.3750
Qwen3.5-2B,random,random_2,d5,Kanye West,8,Hub,0,4.6250,-2.3750
Qwen3.5-2B,random,random_2,d5,Sempra Energy,2,Mid,0,3.5000,0.5000
Qwen3.5-2B,random,random_2,d5,Vancouver,106,Hub,1,4.6250,-4.6250
Qwen3.5-2B,random,random_2,d5,Saudi Arabia,149,Hub,0,1.3750,-1.2500
Qwen3.5-2B,random,random_2,d5,The Home Depot,8,Hub,0,4.8750,-3.7500
Qwen3.5-2B,random,random_2,d5,Babcock International,6,Mid,0,0.8750,-0.2500
Qwen3.5-2B,random,random_2,d5,Georgia,59,Hub,1,5.8750,-4.8750
Qwen3.5-2B,random,random_2,d5,Trieste,18,Hub,1,4.3750,-4.1250
Qwen3.5-2B,random,random_2,d5,Bremen,35,Hub,1,1.1250,0.8125
Qwen3.5-2B,random,random_2,d5,Georgia,59,Hub,0,5.7500,-1.5000
Qwen3.5-2B,random,random_2,d5,Halliburton,9,Hub,1,1.2500,-1.2500
Qwen3.5-2B,random,random_2,d5,City of Paris,2,Mid,0,3.7500,-3.5000
Qwen3.5-2B,random,random_2,d5,Walt Disney,17,Hub,1,4.1250,-3.2500
Qwen3.5-2B,random,random_2,d5,Egypt,351,Hub,1,3.6250,2.0000
Qwen3.5-2B,random,random_2,d5,Delta Air Lines,8,Hub,0,6.5000,-2.7500
Qwen3.5-2B,random,random_2,d5,India,1801,Hub,1,4.2500,-0.0000
Qwen3.5-2B,random,random_2,d5,Halifax,32,Hub,1,6.0000,-1.5000
Qwen3.5-2B,random,random_2,d5,Martin Scorsese,9,Hub,1,1.2500,0.0000
Qwen3.5-2B,random,random_2,d5,Isambard Kingdom Brunel,8,Hub,0,2.6250,0.3750
Qwen3.5-2B,random,random_2,d5,Saudi Arabia,149,Hub,1,1.5000,-0.3750
Qwen3.5-2B,random,random_2,d5,Tunisia,117,Hub,1,5.5000,-4.2500
Qwen3.5-2B,random,random_2,d5,Charles Dickens,17,Hub,0,1.8750,1.5000
Qwen3.5-2B,random,random_2,d5,Cologne,67,Hub,1,7.2500,-6.7500
Qwen3.5-2B,random,random_2,d5,Georgia,59,Hub,0,2.0000,1.5000
Qwen3.5-2B,random,random_2,d5,Soviet Union,41,Hub,0,5.8750,-4.6250
Qwen3.5-2B,random,random_2,d5,Spain,991,Hub,1,3.5000,-2.6250
Qwen3.5-2B,random,random_2,d5,Cologne,67,Hub,0,3.7500,-3.7500
Qwen3.5-2B,random,random_2,d5,Morocco,134,Hub,1,4.3750,-3.1250
Qwen3.5-2B,random,random_2,d5,Nancy Reagan,3,Mid,1,0.8750,0.0000
Qwen3.5-2B,random,random_2,d5,Spain,991,Hub,1,5.2500,-4.3750
Qwen3.5-2B,random,random_2,d5,Salesforce,22,Hub,1,6.6250,-4.5000
Qwen3.5-2B,random,random_2,d5,James Joule,3,Mid,0,3.7500,-0.5000
Qwen3.5-2B,random,random_2,d5,Macbeth,2,Mid,1,0.2500,0.2500
Qwen3.5-2B,random,random_2,d5,Blenheim Palace,3,Mid,0,1.2500,2.6250
Qwen3.5-2B,random,random_2,d5,Egypt,351,Hub,1,2.2500,-1.5000
Qwen3.5-2B,random,random_2,d5,Milan,165,Hub,1,4.8750,-4.7500
Qwen3.5-2B,random,random_2,d5,HP Inc.,9,Hub,1,3.0000,-2.5000
Qwen3.5-2B,random,random_2,d5,Boeing,26,Hub,1,7.0000,-5.6250
Qwen3.5-2B,random,random_2,d5,Belgium,460,Hub,1,4.7500,-4.5000
Qwen3.5-2B,random,random_2,d5,Saudi Arabia,149,Hub,1,1.7500,0.7500
Qwen3.5-2B,random,random_2,d5,William Wordsworth,10,Hub,0,7.0000,-5.1250
Qwen3.5-2B,random,random_2,d5,"Tesla, Inc.",17,Hub,1,4.8750,-4.3750
Qwen3.5-2B,random,random_2,d5,Lyon,61,Hub,1,6.1250,-2.1250
Qwen3.5-2B,random,random_2,d5,Surrey,7,Mid,1,5.1250,0.8750
Qwen3.5-2B,random,random_2,d5,Katie Couric,7,Mid,1,2.3750,-0.3750
Qwen3.5-2B,random,random_2,d5,Marseille,20,Hub,1,3.7500,-3.0000
Qwen3.5-2B,random,random_2,d5,Milan,165,Hub,1,5.7500,-4.5000
Qwen3.5-2B,random,random_2,d5,Zoom Video Communications,3,Mid,1,2.6250,-1.6250
Qwen3.5-2B,random,random_2,d5,Verona,38,Hub,1,5.2500,-5.1250
Qwen3.5-2B,random,random_2,d5,Donald Trump,16,Hub,1,2.2500,-1.7500
Qwen3.5-2B,random,random_2,d5,Robert F. Kennedy,2,Mid,1,4.5000,-1.5000
Qwen3.5-2B,random,random_2,d5,Thomas Chatterton,5,Mid,1,5.2500,-4.7500
Qwen3.5-2B,random,random_2,d5,Spain,991,Hub,1,5.2500,-3.2500
Qwen3.5-2B,random,random_2,d5,Democratic Party,11,Hub,0,5.0000,-3.8750
Qwen3.5-2B,random,random_2,d5,Morocco,134,Hub,1,5.1250,-1.1250
Qwen3.5-2B,random,random_2,d5,Venice,74,Hub,1,2.6250,-2.3750
Qwen3.5-2B,random,random_2,d5,City of Berlin,2,Mid,1,4.2500,-2.0000
Qwen3.5-2B,random,random_2,d5,Banksy,10,Hub,1,0.1250,2.3750
Qwen3.5-2B,random,random_2,d5,Dominica,14,Hub,1,0.6250,3.3750
Qwen3.5-2B,random,random_2,d5,Zoom Video Communications,3,Mid,1,0.7500,0.5000
Qwen3.5-2B,random,random_2,d5,Frankfurt,81,Hub,0,1.6250,-1.0000
Qwen3.5-2B,random,random_2,d5,Assertio Septem Sacramentorum,2,Mid,0,0.8750,1.5000
Qwen3.5-2B,random,random_2,d5,Banksy,10,Hub,1,0.6250,4.7500
Qwen3.5-2B,random,random_2,d5,Naples,66,Hub,1,1.6250,-1.3125
Qwen3.5-2B,random,random_2,d5,San Diego Zoo,6,Mid,1,6.1250,-4.3750
Qwen3.5-2B,random,random_2,d5,Springfield,129,Hub,1,0.6250,2.3750
Qwen3.5-2B,random,random_2,d5,Bremen,35,Hub,1,2.2500,0.0000
Qwen3.5-2B,random,random_2,d5,Trieste,18,Hub,0,5.8750,-5.2500
Qwen3.5-2B,random,random_2,d5,Berlin,354,Hub,0,6.0000,-3.6250
Qwen3.5-2B,random,random_2,d5,Milan,165,Hub,0,4.8750,-2.6250
Qwen3.5-2B,random,random_2,d5,Australia,1093,Hub,1,3.1250,-0.2500
Qwen3.5-2B,random,random_2,d5,Communist Party of the Soviet Union,6,Mid,0,4.6250,-1.1250
Qwen3.5-2B,random,random_2,d5,Salesforce,22,Hub,0,1.0000,-0.0625
Qwen3.5-2B,random,random_2,d5,Morocco,134,Hub,0,1.0000,-0.5000
Qwen3.5-2B,random,random_2,d5,Marcus Rashford,4,Mid,0,5.0000,-0.2500
Qwen3.5-2B,random,random_2,d5,Yellowknife,8,Hub,0,1.7500,1.2500
Qwen3.5-2B,random,random_2,d5,Isambard Kingdom Brunel,8,Hub,0,1.5000,2.0000
Qwen3.5-2B,random,random_2,d5,Saudi Arabia,149,Hub,1,1.6250,-0.8750
Qwen3.5-2B,random,random_2,d5,San Jose Earthquakes,4,Mid,0,7.0000,-5.1250
Qwen3.5-2B,random,random_2,d5,"London, Ontario",13,Hub,1,6.3750,-3.2500
Qwen3.5-2B,random,random_2,d5,University of Göttingen,66,Hub,1,7.8750,-4.5000
Qwen3.5-2B,random,random_2,d5,ConocoPhillips,7,Mid,0,5.3750,-1.0000
Qwen3.5-2B,random,random_2,d5,Egypt,351,Hub,1,2.7500,-0.5000
Qwen3.5-2B,random,random_2,d5,Palestine,91,Hub,0,0.2500,3.7500
Qwen3.5-2B,random,random_2,d5,Rennes,19,Hub,1,5.2500,-3.7500
Qwen3.5-2B,random,random_2,d5,Yellowknife,8,Hub,0,5.5000,-2.3750
Qwen3.5-2B,random,random_2,d5,City of Paris,2,Mid,0,5.0000,-2.6250
Qwen3.5-2B,random,random_2,d5,Belgium,460,Hub,1,5.2500,-1.7500
Qwen3.5-2B,random,random_2,d5,City of Paris,2,Mid,0,4.2500,-3.5000
Qwen3.5-2B,random,random_2,d5,Morocco,134,Hub,1,4.2500,-0.3750
Qwen3.5-2B,random,random_2,d5,New Zealand,269,Hub,1,0.2500,1.3750
Qwen3.5-2B,random,random_2,d5,Springfield,129,Hub,1,5.8750,-4.0000
Qwen3.5-2B,random,random_2,d5,City of Berlin,2,Mid,0,7.1250,-5.1250
Qwen3.5-2B,random,random_2,d5,Venice,74,Hub,0,5.2500,-5.1250
Qwen3.5-2B,random,random_2,d5,Richard Beckinsale,3,Mid,1,6.1250,-0.5000
Qwen3.5-2B,random,random_2,d5,City of Paris,2,Mid,0,5.0000,-1.2500
Qwen3.5-2B,random,random_2,d5,Saudi Arabia,149,Hub,1,2.1250,-0.3750
Qwen3.5-2B,random,random_2,d5,Morocco,134,Hub,1,5.2500,-4.0000
Qwen3.5-2B,random,random_2,d5,Johnny Marr,5,Mid,0,4.7500,-3.5000
Qwen3.5-2B,random,random_2,d5,Texas,46,Hub,1,1.1250,3.6250
Qwen3.5-2B,random,random_2,d5,Cnn,33,Hub,0,0.8750,-0.5000
Qwen3.5-2B,random,random_2,d5,Olaf Scholz,8,Hub,1,2.6250,0.5000
Qwen3.5-2B,random,random_2,d5,Microsoft,196,Hub,0,0.3750,1.2500
Qwen3.5-2B,random,random_2,d5,ExxonMobil,14,Hub,1,4.8750,-4.1250
Qwen3.5-2B,random,random_2,d5,Manchester United,12,Hub,1,4.8750,0.7500
Qwen3.5-2B,random,random_2,d5,Zillow,4,Mid,1,5.7500,-3.6250
Qwen3.5-2B,random,random_2,d5,Adobe Inc.,19,Hub,0,5.2500,-4.8750
Qwen3.5-2B,random,random_2,d5,Tunisia,117,Hub,1,2.8750,2.2500
Qwen3.5-2B,random,random_2,d5,Twitter,6,Mid,0,1.6250,-1.2500
Qwen3.5-2B,random,random_2,d5,"University of California, San Diego",29,Hub,0,8.0000,-6.8750
Qwen3.5-2B,random,random_2,d5,Brampton,9,Hub,1,3.5000,-3.2500
Qwen3.5-2B,random,random_2,d5,eBay,7,Mid,0,3.7500,-0.3750
Qwen3.5-2B,random,random_2,d5,F5 Networks,9,Hub,1,3.0000,-1.5000
Qwen3.5-2B,random,random_2,d5,City of Rome,4,Mid,1,4.2500,-3.3750
Qwen3.5-2B,random,random_2,d5,Trieste,18,Hub,1,1.7500,-1.6250
Qwen3.5-2B,random,random_2,d5,"Trinity College, Cambridge",41,Hub,0,4.0000,-1.6250
Qwen3.5-2B,random,random_2,d5,Rome,477,Hub,1,4.2500,1.8750
Qwen3.5-2B,random,random_2,d5,Tunisia,117,Hub,1,1.8750,-1.0000
Qwen3.5-2B,random,random_2,d5,New Zealand,269,Hub,1,2.3750,-0.5000
Qwen3.5-2B,random,random_2,d5,Halifax,32,Hub,1,5.5000,-3.6250
Qwen3.5-2B,random,random_2,d5,Ford Motor Company,30,Hub,0,0.6250,2.0000
Qwen3.5-2B,random,random_2,d5,Tunisia,117,Hub,1,0.3750,1.0000
Qwen3.5-2B,random,random_2,d5,India,1801,Hub,1,6.2500,-1.0000
Qwen3.5-2B,random,random_2,d5,Saskatoon,12,Hub,0,0.5000,3.6250
Qwen3.5-2B,random,random_2,d5,Oxford English Dictionary,2,Mid,1,6.8750,-4.0000
Qwen3.5-2B,random,random_2,d5,Saskatoon,12,Hub,0,8.2500,-7.3750
Qwen3.5-2B,random,random_2,d5,Venice,74,Hub,1,0.8750,3.1250
Qwen3.5-2B,random,random_2,d5,Uber,12,Hub,1,1.1250,0.7500
Qwen3.5-2B,random,random_2,d5,Charlemagne,12,Hub,1,3.3750,-2.3750
Qwen3.5-2B,random,random_2,d5,Naples,66,Hub,0,6.1250,-1.5000
Qwen3.5-2B,random,random_2,d5,Tunisia,117,Hub,0,3.3750,-1.7500
Qwen3.5-2B,random,random_2,d5,Donald Trump,16,Hub,1,5.7500,-4.0000
Qwen3.5-2B,random,random_2,d5,Sting,5,Mid,1,0.1250,3.3750
